datetime,high,close,_id,open,volume,low
2023-02-14 09:15:00,1209.55,1206.75,64893e073959040da97d2a49,1207.8,5438,1201.65
2023-02-14 09:18:00,1217.0,1213.25,64893e073959040da97d2a4a,1206.75,12981,1206.75
2023-02-14 09:21:00,1214.0,1212.55,64893e073959040da97d2a4b,1213.45,4379,1211.3
2023-02-14 09:24:00,1214.55,1212.9,64893e073959040da97d2a4c,1212.9,4547,1211.5
2023-02-14 09:27:00,1215.0,1214.5,64893e073959040da97d2a4d,1212.9,13558,1212.0
2023-02-14 09:30:00,1215.05,1213.9,64893e073959040da97d2a4e,1215.0,3005,1213.0
2023-02-14 09:33:00,1216.45,1214.15,64893e073959040da97d2a4f,1213.9,6007,1213.0
2023-02-14 09:36:00,1215.8,1214.95,64893e073959040da97d2a50,1214.15,6734,1213.2
2023-02-14 09:39:00,1216.0,1214.0,64893e073959040da97d2a51,1214.95,3035,1214.0
2023-02-14 09:42:00,1214.95,1211.5,64893e073959040da97d2a52,1214.4,4944,1210.05
2023-02-14 09:45:00,1216.85,1215.4,64893e073959040da97d2a53,1212.0,8476,1211.35
2023-02-14 09:48:00,1216.0,1214.0,64893e073959040da97d2a54,1216.0,9373,1213.65
2023-02-14 09:51:00,1219.0,1216.95,64893e073959040da97d2a55,1214.0,34242,1213.65
2023-02-14 09:54:00,1218.95,1218.25,64893e073959040da97d2a56,1216.0,20464,1216.0
2023-02-14 09:57:00,1218.5,1217.35,64893e073959040da97d2a57,1218.5,9950,1217.05
2023-02-14 10:00:00,1218.0,1214.9,64893e073959040da97d2a58,1218.0,10274,1214.05
2023-02-14 10:03:00,1216.9,1213.95,64893e073959040da97d2a59,1214.9,9510,1213.2
2023-02-14 10:06:00,1215.0,1214.9,64893e073959040da97d2a5a,1212.5,3095,1212.2
2023-02-14 10:09:00,1215.0,1214.0,64893e073959040da97d2a5b,1214.9,3134,1213.2
2023-02-14 10:12:00,1214.95,1213.5,64893e073959040da97d2a5c,1214.0,3937,1212.1
2023-02-14 10:15:00,1214.0,1213.95,64893e073959040da97d2a5d,1213.5,664,1213.5
2023-02-14 10:18:00,1213.95,1212.65,64893e073959040da97d2a5e,1213.95,1676,1211.85
2023-02-14 10:21:00,1215.3,1215.0,64893e073959040da97d2a5f,1213.2,10936,1211.8
2023-02-14 10:24:00,1217.9,1216.5,64893e073959040da97d2a60,1215.0,1645,1214.4
2023-02-14 10:27:00,1217.85,1216.1,64893e073959040da97d2a61,1216.35,2069,1214.1
2023-02-14 10:30:00,1217.0,1216.2,64893e073959040da97d2a62,1216.1,874,1215.0
2023-02-14 10:33:00,1216.65,1214.75,64893e073959040da97d2a63,1216.2,2596,1214.75
2023-02-14 10:36:00,1214.95,1213.65,64893e073959040da97d2a64,1214.75,632,1213.6
2023-02-14 10:39:00,1216.0,1215.05,64893e073959040da97d2a65,1214.0,1567,1214.0
2023-02-14 10:42:00,1216.85,1215.95,64893e073959040da97d2a66,1215.05,908,1214.6
2023-02-14 10:45:00,1217.0,1216.2,64893e073959040da97d2a67,1215.95,3276,1215.0
2023-02-14 10:48:00,1216.2,1215.85,64893e073959040da97d2a68,1216.2,1014,1215.0
2023-02-14 10:51:00,1216.2,1214.8,64893e073959040da97d2a69,1215.85,1846,1214.0
2023-02-14 10:54:00,1215.0,1214.0,64893e073959040da97d2a6a,1214.8,1764,1213.5
2023-02-14 10:57:00,1215.0,1213.55,64893e073959040da97d2a6b,1214.0,10323,1213.5
2023-02-14 11:00:00,1214.95,1214.45,64893e073959040da97d2a6c,1213.55,1722,1213.55
2023-02-14 11:03:00,1215.0,1214.3,64893e073959040da97d2a6d,1214.45,430,1213.75
2023-02-14 11:06:00,1215.0,1214.95,64893e073959040da97d2a6e,1214.3,602,1213.55
2023-02-14 11:09:00,1214.95,1213.85,64893e073959040da97d2a6f,1214.95,8745,1209.05
2023-02-14 11:12:00,1215.0,1215.0,64893e073959040da97d2a70,1214.0,953,1213.2
2023-02-14 11:15:00,1215.0,1214.4,64893e073959040da97d2a71,1215.0,2178,1214.15
2023-02-14 11:18:00,1214.8,1213.3,64893e073959040da97d2a72,1214.4,1145,1213.2
2023-02-14 11:21:00,1214.0,1213.3,64893e073959040da97d2a73,1213.3,712,1213.2
2023-02-14 11:24:00,1215.0,1214.55,64893e073959040da97d2a74,1213.2,13987,1213.2
2023-02-14 11:27:00,1217.25,1216.45,64893e073959040da97d2a75,1214.55,6904,1214.55
2023-02-14 11:30:00,1217.35,1216.1,64893e073959040da97d2a76,1217.0,3577,1216.1
2023-02-14 11:33:00,1217.0,1215.2,64893e073959040da97d2a77,1216.1,3088,1215.15
2023-02-14 11:36:00,1216.5,1215.35,64893e073959040da97d2a78,1215.2,715,1215.0
2023-02-14 11:39:00,1217.0,1215.75,64893e073959040da97d2a79,1215.35,9699,1215.35
2023-02-14 11:42:00,1217.0,1216.1,64893e073959040da97d2a7a,1215.65,4387,1215.0
2023-02-14 11:45:00,1218.0,1217.05,64893e073959040da97d2a7b,1216.1,10066,1216.1
2023-02-14 11:48:00,1219.0,1217.1,64893e073959040da97d2a7c,1217.1,7564,1217.05
2023-02-14 11:51:00,1219.0,1218.05,64893e073959040da97d2a7d,1217.1,1532,1217.05
