datetime,open,high,low,close,volume
2024-09-13 02:00:00,134.779,134.963,134.335,134.59,211207.0
2024-09-13 03:00:00,134.589,134.889,134.305,134.375,161032.0
2024-09-13 04:00:00,134.375,134.733,134.044,134.222,208474.0
2024-09-13 05:00:00,134.223,134.789,134.207,134.6,174837.0
2024-09-13 06:00:00,134.606,134.635,133.7,133.741,275405.0
2024-09-13 07:00:00,133.741,134.567,133.662,134.526,472790.0
2024-09-13 08:00:00,134.527,134.628,133.743,133.802,260891.0
2024-09-13 09:00:00,133.801,134.35,133.523,133.559,311360.0
2024-09-13 10:00:00,133.559,134.296,133.108,134.067,631638.0
2024-09-13 11:00:00,134.067,134.082,132.422,132.499,624771.0
2024-09-13 12:00:00,132.5,132.76,131.605,132.367,1014033.0
2024-09-13 13:00:00,132.366,132.739,131.768,132.595,640849.0
2024-09-13 14:00:00,132.596,133.798,131.915,133.777,1104415.0
2024-09-13 15:00:00,133.776,136.665,133.659,136.557,2237417.0
2024-09-13 16:00:00,136.549,137.5,135.914,136.386,1291628.0
2024-09-13 17:00:00,136.387,137.558,136.383,136.598,852895.0
2024-09-13 18:00:00,136.598,138.224,136.456,137.652,862658.0
2024-09-13 19:00:00,137.652,138.149,137.432,137.983,502600.0
2024-09-13 20:00:00,137.989,138.758,137.85,138.118,536058.0
2024-09-13 21:00:00,138.118,139.65,138.103,138.699,637492.0
2024-09-13 22:00:00,138.699,139.828,138.699,139.325,622693.0
2024-09-13 23:00:00,139.325,139.355,138.333,138.916,397487.0
2024-09-14 00:00:00,138.916,139.274,138.413,138.501,347728.0
2024-09-14 01:00:00,138.501,139.508,138.47,139.108,380278.0
2024-09-14 02:00:00,139.107,139.553,138.855,138.875,288864.0
2024-09-14 03:00:00,138.875,139.747,138.874,139.341,319141.0
2024-09-14 04:00:00,139.341,139.499,138.968,139.05,203572.0
2024-09-14 05:00:00,139.049,139.254,137.802,137.929,420862.0
2024-09-14 06:00:00,137.93,138.23,137.41,137.84,434700.0
2024-09-14 07:00:00,137.84,137.842,137.321,137.438,325099.0
2024-09-14 08:00:00,137.439,137.505,136.585,136.939,395245.0
2024-09-14 09:00:00,136.938,137.472,136.8,137.434,398567.0
2024-09-14 10:00:00,137.434,137.434,136.754,137.069,275969.0
2024-09-14 11:00:00,137.069,137.069,136.435,136.735,380098.0
2024-09-14 12:00:00,136.746,137.29,136.5,136.959,352128.0
2024-09-14 13:00:00,136.964,137.129,136.564,137.067,239512.0
2024-09-14 14:00:00,137.066,138.148,136.791,137.8,534496.0
2024-09-14 15:00:00,137.8,137.856,137.002,137.312,286876.0
2024-09-14 16:00:00,137.312,137.807,137.113,137.328,245898.0
2024-09-14 17:00:00,137.327,137.327,136.76,136.904,173955.0
2024-09-14 18:00:00,136.903,137.057,135.4,136.882,950169.0
2024-09-14 19:00:00,136.882,136.891,136.362,136.506,230938.0
2024-09-14 20:00:00,136.506,137.278,136.506,136.939,248574.0
2024-09-14 21:00:00,136.94,137.229,136.813,136.911,158523.0
2024-09-14 22:00:00,136.911,137.284,136.71,137.071,205488.0
2024-09-14 23:00:00,137.071,137.288,136.87,137.068,116954.0
2024-09-15 00:00:00,137.062,137.68,136.98,137.38,177613.0
2024-09-15 01:00:00,137.378,137.823,137.106,137.791,224733.0
2024-09-15 02:00:00,137.791,137.873,137.323,137.654,168667.0
2024-09-15 03:00:00,137.656,137.745,137.35,137.388,156247.0
2024-09-15 04:00:00,137.387,137.517,136.859,136.909,183231.0
2024-09-15 05:00:00,136.91,137.249,136.75,137.021,208433.0
2024-09-15 06:00:00,137.022,137.414,137.022,137.322,120792.0
2024-09-15 07:00:00,137.328,137.362,136.832,137.1,175462.0
2024-09-15 08:00:00,137.099,137.111,136.531,136.675,187049.0
2024-09-15 09:00:00,136.676,136.797,136.274,136.404,180317.0
2024-09-15 10:00:00,136.403,136.5,135.806,135.875,377889.0
2024-09-15 11:00:00,135.875,135.88,135.127,135.531,519717.0
2024-09-15 12:00:00,135.53,135.865,135.05,135.864,437653.0
2024-09-15 13:00:00,135.865,136.296,135.444,135.703,507173.0
2024-09-15 14:00:00,135.704,135.939,134.566,135.707,677579.0
2024-09-15 15:00:00,135.707,135.925,135.226,135.686,360066.0
2024-09-15 16:00:00,135.685,135.75,133.554,133.783,836696.0
2024-09-15 17:00:00,133.782,134.14,132.839,133.348,953040.0
2024-09-15 18:00:00,133.348,134.353,133.2,133.636,769901.0
2024-09-15 19:00:00,133.641,134.122,133.329,133.393,374465.0
2024-09-15 20:00:00,133.393,133.485,132.709,133.088,410071.0
2024-09-15 21:00:00,133.088,133.109,131.67,132.072,732849.0
2024-09-15 22:00:00,132.072,132.117,131.114,131.801,514407.0
2024-09-15 23:00:00,131.801,132.233,130.322,131.319,1221326.0
2024-09-16 00:00:00,131.32,131.798,130.841,130.97,644169.0
2024-09-16 01:00:00,130.967,131.012,129.543,130.121,808231.0
2024-09-16 02:00:00,130.121,130.463,129.144,129.636,593075.0
2024-09-16 03:00:00,129.636,130.6,129.518,130.543,491909.0
2024-09-16 04:00:00,130.542,131.0,130.455,130.552,349269.0
2024-09-16 05:00:00,130.551,131.297,130.515,131.192,328197.0
2024-09-16 06:00:00,131.193,131.35,130.323,130.559,349614.0
2024-09-16 07:00:00,130.558,131.319,130.43,131.178,412457.0
2024-09-16 08:00:00,131.179,132.345,131.014,131.647,578074.0
2024-09-16 09:00:00,131.646,132.226,130.75,130.841,526951.0
2024-09-16 10:00:00,130.842,132.282,130.6,131.952,571013.0
2024-09-16 11:00:00,131.953,132.155,131.63,131.833,278574.0
2024-09-16 12:00:00,131.833,132.266,131.392,131.659,413922.0
2024-09-16 13:00:00,131.659,132.2,131.053,132.18,631372.0
2024-09-16 14:00:00,132.181,132.336,129.893,130.342,949847.0
2024-09-16 15:00:00,130.343,131.9,130.224,131.411,977514.0
2024-09-16 16:00:00,131.411,131.702,130.373,130.447,475884.0
2024-09-16 17:00:00,130.447,131.729,128.84,131.397,1557406.0
2024-09-16 18:00:00,131.403,131.537,129.93,130.475,507913.0
2024-09-16 19:00:00,130.475,131.29,130.133,131.071,494141.0
2024-09-16 20:00:00,131.064,131.555,130.07,130.086,353139.0
2024-09-16 21:00:00,130.086,131.467,129.888,131.443,349298.0
2024-09-16 22:00:00,131.444,131.466,130.398,130.671,203625.0
2024-09-16 23:00:00,130.672,131.88,130.672,131.412,309418.0
2024-09-17 00:00:00,131.411,131.92,130.578,130.625,380777.0
2024-09-17 01:00:00,130.626,131.185,130.25,130.491,450750.0
2024-09-17 02:00:00,130.49,131.469,129.84,130.725,560700.0
2024-09-17 03:00:00,130.726,131.369,130.635,131.074,230323.0
2024-09-17 04:00:00,131.075,131.438,130.666,131.229,190705.0
2024-09-17 05:00:00,131.23,132.782,131.23,132.511,428041.0
2024-09-17 06:00:00,132.511,132.658,131.878,131.927,247081.0
2024-09-17 07:00:00,131.927,132.369,131.781,132.2,204897.0
2024-09-17 08:00:00,132.2,132.74,132.195,132.412,327783.0
2024-09-17 09:00:00,132.413,132.765,131.666,132.393,553003.0
2024-09-17 10:00:00,132.393,133.299,131.937,132.624,603826.0
2024-09-17 11:00:00,132.622,133.0,131.702,131.875,491176.0
2024-09-17 12:00:00,131.874,132.422,131.386,132.322,488265.0
2024-09-17 13:00:00,132.323,132.61,130.806,131.064,632177.0
2024-09-17 14:00:00,131.068,134.861,130.926,133.456,2377543.0
2024-09-17 15:00:00,133.459,135.5,133.352,134.605,1698436.0
2024-09-17 16:00:00,134.605,134.88,131.784,132.304,1523173.0
2024-09-17 17:00:00,132.303,133.68,132.076,133.066,842983.0
2024-09-17 18:00:00,133.066,133.416,131.888,132.37,573472.0
2024-09-17 19:00:00,132.373,132.765,130.974,132.177,771191.0
2024-09-17 20:00:00,132.187,132.593,131.651,131.92,518680.0
2024-09-17 21:00:00,131.921,132.677,131.873,132.468,219905.0
2024-09-17 22:00:00,132.467,132.467,131.591,131.664,273825.0
2024-09-17 23:00:00,131.663,131.663,131.107,131.467,368910.0
2024-09-18 00:00:00,131.468,131.587,130.128,131.236,756235.0
2024-09-18 01:00:00,131.236,131.564,130.582,130.846,355950.0
2024-09-18 02:00:00,130.845,131.64,130.717,131.639,244544.0
2024-09-18 03:00:00,131.639,132.068,131.563,131.614,445281.0
2024-09-18 04:00:00,131.613,131.789,130.529,131.008,397408.0
2024-09-18 05:00:00,131.007,131.124,130.509,130.899,290340.0
2024-09-18 06:00:00,130.898,131.459,130.683,131.209,309527.0
2024-09-18 07:00:00,131.209,131.45,131.07,131.26,160095.0
2024-09-18 08:00:00,131.263,131.274,130.514,130.709,301122.0
2024-09-18 09:00:00,130.708,130.767,129.1,129.12,654056.0
2024-09-18 10:00:00,129.12,129.537,128.037,129.349,1237573.0
2024-09-18 11:00:00,129.35,129.785,129.057,129.347,390765.0
2024-09-18 12:00:00,129.348,129.994,128.725,129.909,477263.0
2024-09-18 13:00:00,129.909,130.296,127.733,128.609,1055090.0
2024-09-18 14:00:00,128.609,128.854,127.701,127.973,846337.0
2024-09-18 15:00:00,127.974,128.482,126.96,127.618,1187059.0
2024-09-18 16:00:00,127.619,128.953,127.191,128.862,764241.0
2024-09-18 17:00:00,128.861,129.688,127.763,129.142,690296.0
2024-09-18 18:00:00,129.129,132.996,128.8,131.248,3837989.0
2024-09-18 19:00:00,131.25,131.3,128.75,129.441,1812570.0
2024-09-18 20:00:00,129.438,130.85,128.373,130.721,755633.0
2024-09-18 21:00:00,130.721,131.703,130.578,131.102,528778.0
2024-09-18 22:00:00,131.101,131.64,130.648,131.382,396886.0
2024-09-18 23:00:00,131.382,134.387,131.382,134.299,890326.0
2024-09-19 00:00:00,134.3,136.43,134.13,135.71,1825949.0
2024-09-19 01:00:00,135.711,135.988,134.672,135.384,888460.0
2024-09-19 02:00:00,135.387,137.253,134.927,137.09,903201.0
2024-09-19 03:00:00,137.089,138.623,137.087,137.963,1124583.0
2024-09-19 04:00:00,137.963,139.082,137.686,138.814,674073.0
2024-09-19 05:00:00,138.815,139.047,138.13,138.297,762577.0
2024-09-19 06:00:00,138.297,138.896,137.556,138.401,619692.0
2024-09-19 07:00:00,138.401,138.896,137.956,138.511,552517.0
2024-09-19 08:00:00,138.514,138.94,138.333,138.4,495951.0
2024-09-19 09:00:00,138.4,139.279,138.207,138.583,640048.0
2024-09-19 10:00:00,138.583,139.491,138.403,138.514,607130.0
2024-09-19 11:00:00,138.514,139.6,138.486,139.368,484818.0
2024-09-19 12:00:00,139.367,140.936,139.342,140.497,1191988.0
2024-09-19 13:00:00,140.497,141.681,140.009,140.408,1355243.0
2024-09-19 14:00:00,140.415,141.922,140.342,140.8,1030568.0
2024-09-19 15:00:00,140.801,142.975,140.655,142.893,1122020.0
2024-09-19 16:00:00,142.893,143.95,142.386,143.177,1370332.0
2024-09-19 17:00:00,143.178,143.739,142.55,143.068,947654.0
2024-09-19 18:00:00,143.069,143.849,142.999,143.679,542533.0
2024-09-19 19:00:00,143.679,144.0,142.926,143.005,755211.0
2024-09-19 20:00:00,143.009,143.898,142.943,143.61,471037.0
2024-09-19 21:00:00,143.61,143.695,141.619,141.668,648064.0
2024-09-19 22:00:00,141.667,142.793,141.0,142.388,904603.0
2024-09-19 23:00:00,142.389,142.862,142.08,142.82,256706.0
2024-09-20 00:00:00,142.819,143.37,141.698,141.714,611256.0
2024-09-20 01:00:00,141.713,142.544,141.131,142.066,596449.0
2024-09-20 02:00:00,142.066,142.524,141.243,142.427,408925.0
2024-09-20 03:00:00,142.427,144.7,142.282,144.61,896404.0
2024-09-20 04:00:00,144.61,148.74,144.374,148.075,2717239.0
2024-09-20 05:00:00,148.075,149.582,147.237,148.393,1536965.0
2024-09-20 06:00:00,148.393,152.5,147.686,151.344,2296605.0
2024-09-20 07:00:00,151.344,151.463,149.137,151.023,1745007.0
2024-09-20 08:00:00,151.023,151.81,149.964,150.749,1137986.0
2024-09-20 09:00:00,150.742,151.744,150.349,150.893,718010.0
2024-09-20 10:00:00,150.893,151.596,150.16,151.545,678685.0
2024-09-20 11:00:00,151.54,151.577,150.064,150.508,696640.0
2024-09-20 12:00:00,150.503,151.11,150.167,150.357,550664.0
2024-09-20 13:00:00,150.356,150.573,146.825,147.198,2411386.0
2024-09-20 14:00:00,147.199,149.303,145.9,147.764,2161635.0
2024-09-20 15:00:00,147.765,148.68,146.671,147.791,1017880.0
2024-09-20 16:00:00,147.792,148.344,147.086,147.596,715482.0
2024-09-20 17:00:00,147.597,147.949,145.7,145.812,857022.0
2024-09-20 18:00:00,145.812,146.364,144.77,146.186,1169835.0
2024-09-20 19:00:00,146.186,147.288,145.838,146.633,540352.0
2024-09-20 20:00:00,146.631,147.231,146.27,146.559,276699.0
2024-09-20 21:00:00,146.568,147.926,146.524,147.204,630754.0
2024-09-20 22:00:00,147.21,147.661,146.757,147.1,210941.0
2024-09-20 23:00:00,147.099,147.1,146.203,146.627,283436.0
2024-09-21 00:00:00,146.626,147.957,145.708,147.083,684483.0
2024-09-21 01:00:00,147.083,147.321,145.222,145.278,507774.0
2024-09-21 02:00:00,145.285,145.844,144.937,145.509,353473.0
2024-09-21 03:00:00,145.51,146.55,145.302,145.925,287365.0
2024-09-21 04:00:00,145.921,146.14,144.54,145.305,492883.0
2024-09-21 05:00:00,145.306,146.062,145.112,145.895,264327.0
2024-09-21 06:00:00,145.895,147.18,145.676,146.755,447849.0
2024-09-21 07:00:00,146.751,147.699,146.657,147.371,349799.0
2024-09-21 08:00:00,147.371,147.875,146.905,147.059,369757.0
2024-09-21 09:00:00,147.059,147.66,146.952,147.424,264710.0
2024-09-21 10:00:00,147.424,147.455,146.377,146.77,349140.0
2024-09-21 11:00:00,146.769,147.268,146.667,147.142,205439.0
2024-09-21 12:00:00,147.141,147.42,146.626,147.387,216030.0
2024-09-21 13:00:00,147.387,148.57,146.9,148.461,614905.0
2024-09-21 14:00:00,148.462,149.355,148.15,148.961,900484.0
2024-09-21 15:00:00,148.961,148.98,147.3,147.56,610055.0
2024-09-21 16:00:00,147.56,148.069,147.083,147.8,394793.0
2024-09-21 17:00:00,147.799,148.424,147.459,147.995,379367.0
2024-09-21 18:00:00,147.994,148.69,147.69,147.706,386956.0
2024-09-21 19:00:00,147.71,148.109,147.2,147.313,280279.0
2024-09-21 20:00:00,147.309,147.749,147.143,147.526,148184.0
2024-09-21 21:00:00,147.531,148.13,147.321,147.75,193593.0
2024-09-21 22:00:00,147.751,148.5,147.729,148.495,185920.0
2024-09-21 23:00:00,148.496,149.775,148.177,149.372,520736.0
2024-09-22 00:00:00,149.372,149.871,148.102,148.776,510231.0
2024-09-22 01:00:00,148.775,148.878,147.642,147.805,323373.0
2024-09-22 02:00:00,147.805,148.024,147.014,147.571,513185.0
2024-09-22 03:00:00,147.571,148.191,147.376,148.008,294889.0
2024-09-22 04:00:00,148.008,148.959,147.989,148.348,258333.0
2024-09-22 05:00:00,148.349,148.446,147.084,147.187,333228.0
2024-09-22 06:00:00,147.187,147.515,146.3,146.481,487377.0
2024-09-22 07:00:00,146.481,147.154,146.356,147.148,285534.0
2024-09-22 08:00:00,147.147,147.549,146.802,147.244,256170.0
2024-09-22 09:00:00,147.247,147.252,144.78,144.909,1216529.0
2024-09-22 10:00:00,144.91,145.45,144.256,144.984,590488.0
2024-09-22 11:00:00,144.983,145.066,144.08,144.775,638243.0
2024-09-22 12:00:00,144.774,145.14,144.348,144.749,401419.0
2024-09-22 13:00:00,144.749,144.926,143.238,143.565,670049.0
2024-09-22 14:00:00,143.566,144.07,142.602,143.299,778081.0
2024-09-22 15:00:00,143.299,143.808,142.966,143.06,453184.0
2024-09-22 16:00:00,143.059,143.795,142.372,143.497,750028.0
2024-09-22 17:00:00,143.497,145.4,143.433,144.933,815430.0
2024-09-22 18:00:00,144.934,144.988,143.621,144.116,460803.0
2024-09-22 19:00:00,144.117,144.864,143.157,144.604,390095.0
2024-09-22 20:00:00,144.603,145.119,144.207,144.373,388486.0
2024-09-22 21:00:00,144.373,144.898,141.594,141.793,855000.0
2024-09-22 22:00:00,141.794,145.705,140.935,145.382,1896626.0
2024-09-22 23:00:00,145.376,145.708,144.111,144.587,624527.0
2024-09-23 00:00:00,144.588,146.4,142.024,145.539,1431950.0
2024-09-23 01:00:00,145.538,147.463,145.275,146.617,1094390.0
2024-09-23 02:00:00,146.617,146.956,145.811,146.67,525194.0
2024-09-23 03:00:00,146.666,149.0,146.541,147.669,1455721.0
2024-09-23 04:00:00,147.67,148.171,146.5,146.971,616556.0
2024-09-23 05:00:00,146.963,147.181,146.022,146.629,450234.0
2024-09-23 06:00:00,146.633,147.318,146.376,146.884,347775.0
2024-09-23 07:00:00,146.884,147.015,145.11,145.418,728949.0
2024-09-23 08:00:00,145.419,145.578,143.349,143.657,1016812.0
2024-09-23 09:00:00,143.657,145.0,143.55,144.662,577666.0
2024-09-23 10:00:00,144.662,144.796,143.377,143.85,473196.0
2024-09-23 11:00:00,143.845,144.0,143.046,143.532,489659.0
2024-09-23 12:00:00,143.532,143.61,142.566,143.074,618258.0
2024-09-23 13:00:00,143.075,143.729,142.535,143.024,768922.0
2024-09-23 14:00:00,143.023,145.453,142.737,143.645,1510686.0
2024-09-23 15:00:00,143.644,144.869,142.628,144.123,879697.0
2024-09-23 16:00:00,144.123,144.969,142.912,143.101,804124.0
2024-09-23 17:00:00,143.101,143.66,142.68,143.421,424912.0
2024-09-23 18:00:00,143.424,144.263,143.307,143.833,358436.0
2024-09-23 19:00:00,143.85,144.152,143.114,143.271,275568.0
2024-09-23 20:00:00,143.276,143.662,143.0,143.32,239052.0
2024-09-23 21:00:00,143.319,144.283,142.303,144.073,794195.0
2024-09-23 22:00:00,144.072,144.478,143.61,144.319,307088.0
2024-09-23 23:00:00,144.319,145.212,143.935,144.691,432459.0
2024-09-24 00:00:00,144.691,145.139,143.006,143.905,789922.0
2024-09-24 01:00:00,143.907,145.178,143.051,144.311,683601.0
2024-09-24 02:00:00,144.308,146.74,143.265,146.566,1084792.0
2024-09-24 03:00:00,146.565,146.874,145.751,146.568,659109.0
2024-09-24 04:00:00,146.568,146.895,145.257,145.475,586389.0
2024-09-24 05:00:00,145.475,146.485,145.397,146.172,477350.0
2024-09-24 06:00:00,146.171,146.68,145.71,146.197,408780.0
2024-09-24 07:00:00,146.186,147.326,146.001,147.142,565470.0
2024-09-24 08:00:00,147.143,148.72,146.973,148.211,1165320.0
2024-09-24 09:00:00,148.202,148.443,146.3,146.455,807608.0
2024-09-24 10:00:00,146.454,147.078,146.224,146.56,519204.0
2024-09-24 11:00:00,146.577,146.689,145.852,146.38,449697.0
2024-09-24 12:00:00,146.38,147.793,146.37,147.271,655246.0
2024-09-24 13:00:00,147.271,148.443,146.888,147.363,836528.0
2024-09-24 14:00:00,147.363,147.39,144.101,145.641,2462674.0
2024-09-24 15:00:00,145.646,146.11,144.825,145.467,843068.0
2024-09-24 16:00:00,145.466,146.65,145.2,146.419,700642.0
2024-09-24 17:00:00,146.42,148.45,146.229,147.341,1151186.0
2024-09-24 18:00:00,147.341,147.837,146.452,147.028,696666.0
2024-09-24 19:00:00,147.028,148.393,146.619,148.182,531811.0
2024-09-24 20:00:00,148.186,149.37,147.92,148.388,1171307.0
2024-09-24 21:00:00,148.384,148.886,148.021,148.674,318416.0
2024-09-24 22:00:00,148.674,154.074,148.674,153.32,2469136.0
2024-09-24 23:00:00,153.32,153.766,152.356,152.712,1050781.0
2024-09-25 00:00:00,152.712,153.57,151.51,151.929,1077507.0
2024-09-25 01:00:00,151.934,153.868,151.7,152.436,854377.0
2024-09-25 02:00:00,152.435,152.645,151.404,151.538,421835.0
2024-09-25 03:00:00,151.539,152.4,151.0,151.906,457848.0
2024-09-25 04:00:00,151.907,152.18,150.558,150.647,460679.0
2024-09-25 05:00:00,150.648,151.264,150.12,150.221,537233.0
2024-09-25 06:00:00,150.22,150.491,149.462,149.787,699743.0
2024-09-25 07:00:00,149.787,149.985,148.91,149.726,682786.0
2024-09-25 08:00:00,149.726,150.343,149.64,150.27,355108.0
2024-09-25 09:00:00,150.271,150.612,149.75,149.81,393687.0
2024-09-25 10:00:00,149.809,150.39,149.37,149.987,408919.0
2024-09-25 11:00:00,149.987,150.96,149.856,150.886,452833.0
2024-09-25 12:00:00,150.886,150.974,149.696,149.894,394830.0
2024-09-25 13:00:00,149.893,150.877,149.618,150.71,545545.0
2024-09-25 14:00:00,150.706,151.88,150.558,151.722,679841.0
2024-09-25 15:00:00,151.721,152.98,150.234,150.347,1289263.0
2024-09-25 16:00:00,150.347,151.915,150.15,151.406,629410.0
2024-09-25 17:00:00,151.407,151.68,148.765,149.396,1015447.0
2024-09-25 18:00:00,149.4,150.493,149.206,150.471,423784.0
2024-09-25 19:00:00,150.472,151.16,149.832,149.919,438369.0
2024-09-25 20:00:00,149.919,150.84,149.91,150.275,233861.0
2024-09-25 21:00:00,150.275,150.343,149.351,149.482,230017.0
2024-09-25 22:00:00,149.481,149.669,148.407,149.11,515603.0
2024-09-25 23:00:00,149.11,149.178,147.21,147.88,792491.0
2024-09-26 00:00:00,147.895,148.594,146.505,147.213,751962.0
2024-09-26 01:00:00,147.212,148.37,146.928,148.364,570575.0
2024-09-26 02:00:00,148.363,149.265,148.136,149.184,484369.0
2024-09-26 03:00:00,149.184,149.53,148.67,149.159,438238.0
2024-09-26 04:00:00,149.16,149.406,148.624,148.96,291846.0
2024-09-26 05:00:00,148.963,150.3,148.784,149.94,487998.0
2024-09-26 06:00:00,149.941,151.298,149.8,150.58,672626.0
2024-09-26 07:00:00,150.58,151.808,150.506,151.764,502166.0
2024-09-26 08:00:00,151.764,151.952,150.756,150.899,555088.0
2024-09-26 09:00:00,150.899,151.475,150.411,150.706,489597.0
2024-09-26 10:00:00,150.707,152.893,150.624,152.745,921941.0
2024-09-26 11:00:00,152.744,153.141,152.085,152.87,840752.0
2024-09-26 12:00:00,152.871,153.645,152.096,152.209,912994.0
2024-09-26 13:00:00,152.21,152.65,151.215,152.063,885638.0
2024-09-26 14:00:00,152.063,155.845,152.0,153.302,2912698.0
2024-09-26 15:00:00,153.304,158.265,152.853,157.095,3032534.0
2024-09-26 16:00:00,157.095,158.0,156.502,156.572,1212038.0
2024-09-26 17:00:00,156.573,157.791,155.531,155.555,1029615.0
2024-09-26 18:00:00,155.555,156.753,155.303,156.663,514011.0
2024-09-26 19:00:00,156.669,156.7,155.43,155.449,323545.0
2024-09-26 20:00:00,155.449,156.02,154.289,154.538,709262.0
2024-09-26 21:00:00,154.538,155.943,154.365,155.4,483670.0
2024-09-26 22:00:00,155.4,156.357,155.3,156.271,361629.0
2024-09-26 23:00:00,156.273,156.273,153.692,155.48,733018.0
2024-09-27 00:00:00,155.48,156.327,154.728,156.156,552131.0
2024-09-27 01:00:00,156.156,156.181,154.144,154.808,497703.0
2024-09-27 02:00:00,154.809,155.199,153.756,154.209,421576.0
2024-09-27 03:00:00,154.209,155.736,153.93,155.639,441164.0
2024-09-27 04:00:00,155.64,157.2,155.55,156.781,614287.0
2024-09-27 05:00:00,156.781,157.432,156.076,157.238,503855.0
2024-09-27 06:00:00,157.239,158.832,157.174,157.533,1212960.0
2024-09-27 07:00:00,157.518,158.072,156.8,157.399,552136.0
2024-09-27 08:00:00,157.399,158.91,157.321,158.2,746444.0
2024-09-27 09:00:00,158.2,159.223,157.609,157.75,712525.0
2024-09-27 10:00:00,157.75,157.916,155.888,155.918,810163.0
2024-09-27 11:00:00,155.919,156.605,155.627,155.968,566983.0
2024-09-27 12:00:00,155.967,157.524,155.372,157.16,1000641.0
2024-09-27 13:00:00,157.16,157.286,155.54,156.93,767760.0
2024-09-27 14:00:00,156.931,160.993,156.568,159.872,2945175.0
2024-09-27 15:00:00,159.871,161.288,158.901,158.996,1371472.0
2024-09-27 16:00:00,158.995,159.608,158.007,159.276,1060319.0
2024-09-27 17:00:00,159.275,159.344,156.88,157.792,902219.0
2024-09-27 18:00:00,157.788,158.436,157.024,158.385,434971.0
2024-09-27 19:00:00,158.385,158.707,157.138,157.503,421753.0
2024-09-27 20:00:00,157.501,158.528,157.229,157.92,284211.0
2024-09-27 21:00:00,157.92,158.256,157.451,157.632,163376.0
2024-09-27 22:00:00,157.632,158.237,157.353,157.989,209154.0
2024-09-27 23:00:00,157.989,158.215,157.357,157.591,168323.0
2024-09-28 00:00:00,157.591,158.249,157.535,158.116,255746.0
2024-09-28 01:00:00,158.115,158.513,157.671,158.496,178270.0
2024-09-28 02:00:00,158.496,159.376,158.005,158.555,388630.0
2024-09-28 03:00:00,158.555,159.12,158.07,158.584,263895.0
2024-09-28 04:00:00,158.585,158.83,158.11,158.291,169931.0
2024-09-28 05:00:00,158.293,158.482,157.5,157.584,308083.0
2024-09-28 06:00:00,157.583,157.792,156.007,156.271,863778.0
2024-09-28 07:00:00,156.271,156.809,156.151,156.325,435210.0
2024-09-28 08:00:00,156.326,156.417,155.233,155.331,595823.0
2024-09-28 09:00:00,155.331,157.657,154.831,156.819,967469.0
2024-09-28 10:00:00,156.82,157.52,156.442,157.381,434212.0
2024-09-28 11:00:00,157.381,157.555,156.75,157.137,281698.0
2024-09-28 12:00:00,157.138,157.235,156.32,156.997,451301.0
2024-09-28 13:00:00,157.002,157.15,156.125,156.928,371273.0
2024-09-28 14:00:00,156.928,157.968,156.928,157.9,537364.0
2024-09-28 15:00:00,157.901,157.936,156.727,156.808,322070.0
2024-09-28 16:00:00,156.809,157.112,156.3,156.591,387506.0
2024-09-28 17:00:00,156.59,157.433,156.484,156.725,240496.0
2024-09-28 18:00:00,156.725,157.2,156.547,156.588,166185.0
2024-09-28 19:00:00,156.588,157.014,156.522,156.792,96817.0
2024-09-28 20:00:00,156.793,156.98,156.352,156.464,94281.0
2024-09-28 21:00:00,156.463,156.667,155.537,156.592,326405.0
2024-09-28 22:00:00,156.591,156.88,156.123,156.644,234955.0
2024-09-28 23:00:00,156.644,156.9,156.133,156.682,183546.0
2024-09-29 00:00:00,156.683,157.656,156.149,156.722,398922.0
2024-09-29 01:00:00,156.723,157.997,156.593,157.926,555341.0
2024-09-29 02:00:00,157.925,158.499,157.562,157.625,487920.0
2024-09-29 03:00:00,157.626,157.888,157.051,157.787,232097.0
2024-09-29 04:00:00,157.787,157.936,156.75,157.213,315497.0
2024-09-29 05:00:00,157.217,158.137,156.208,156.209,664036.0
2024-09-29 06:00:00,156.209,156.497,155.176,155.408,564912.0
2024-09-29 07:00:00,155.408,155.9,155.0,155.431,406843.0
2024-09-29 08:00:00,155.431,156.125,155.023,155.891,379723.0
2024-09-29 09:00:00,155.891,156.619,155.839,156.043,291545.0
2024-09-29 10:00:00,156.043,156.284,155.104,156.096,304628.0
2024-09-29 11:00:00,156.096,156.833,155.992,156.689,312312.0
2024-09-29 12:00:00,156.69,157.245,156.023,156.165,489448.0
2024-09-29 13:00:00,156.166,157.5,155.552,157.269,598668.0
2024-09-29 14:00:00,157.27,157.472,156.648,156.84,379197.0
2024-09-29 15:00:00,156.833,157.5,156.326,157.21,505105.0
2024-09-29 16:00:00,157.21,157.435,156.605,157.36,329307.0
2024-09-29 17:00:00,157.36,158.125,157.309,157.668,592883.0
2024-09-29 18:00:00,157.668,158.294,157.535,157.933,281591.0
2024-09-29 19:00:00,157.933,159.701,157.932,159.4,487350.0
2024-09-29 20:00:00,159.4,160.888,159.128,160.197,1299742.0
2024-09-29 21:00:00,160.197,161.761,159.636,160.036,900815.0
2024-09-29 22:00:00,160.036,160.824,158.905,158.974,690640.0
2024-09-29 23:00:00,158.973,159.194,157.816,158.385,691052.0
2024-09-30 00:00:00,158.386,159.015,156.495,158.639,953070.0
2024-09-30 01:00:00,158.64,159.744,157.05,157.219,1078779.0
2024-09-30 02:00:00,157.219,157.764,155.933,155.956,1033121.0
